1993,1,"Manchester Utd",42,67,31,36,84
1993,2,"Aston Villa",42,57,40,17,74
1993,3,"Norwich City",42,61,65,-4,72
1993,4,Blackburn,42,68,46,22,71
1993,5,QPR,42,63,55,8,63
1993,6,Liverpool,42,62,55,7,59
1993,7,"Sheffield Wed",42,55,51,4,59
1993,8,Tottenham,42,60,66,-6,59
1993,9,"Manchester City",42,56,51,5,57
1993,10,Arsenal,42,40,38,2,56
1993,11,Chelsea,42,51,54,-3,56
